id,text,label,dataset,text_en
yt_785,यो माचिक्ने kp र प्रचन्द लाइ सिदै गोलि हान्छु रादि को छोरा हरु देश दोर्ही जनता को पशिना चुसिरा छस नि यो मुजि प्रत्र कार को नि ।,1,youtube,It is the machicene kp and the prachand lai siddy shooting the sons of radhi to the people of the country to the pashina chusira chussi to the muji pratra car.
yt_518,"चोरी को माल सस्तो मा खरिद गर्नुपनि अपराध नै ठहरिन्छ , त्यसैलै ... त्यो नेता फटाहा चोर हो ।",0,youtube,"To buy stolen goods cheaply is a crime, and so ... that leader is a big-time thief ."
yt_59,रबि सर हजुर लाई सधै भरि श्रिपशुपति नाथ ले रक्षा गरून् ।,0,youtube,May the Lord Lord always protect the grandfather from the shripshupathi of Nath.
yt_123,निखिल दाइ को कुरा एक्दमै पोजेटिभ कुरा गर्नु भयो सलुट छ दाइ ।,0,youtube,Nikhil Dayi spoke very positively about the situation.
yt_1501,पत्रकार ज्यु २ / ४ बर्ष अध्यापन गरेर अाय राम्रो हुन्थ्यो ।,0,youtube,A Jewish journalist would have been better off teaching for two and a half years.
yt_504,राजा हुदा न देश बिचियो न सरकारि जग्गा बिचियो खाते पार्टी नेता अाए सब बेच्न थाले ।,0,youtube,"King Huda neither sold the country nor the government land, but the party leaders and the people sold everything."
yt_401,देस लुटे को पाप ?,1,youtube,Is it a sin to rob a country ?
yt_615,यो साले कुकुर हो प्रचण्ड यो लाई यो भासण गर्दा अलि कति पनि लाज लाग्दैन हुनु त बेस्यालय को मालिक भए के को लाज हुन्छ र ।,1,youtube,"If this dog is so great, it is not ashamed to be a bit ashamed to bark at it, then it is a shame to own a brothel."
yt_792,भोलि राडि ले चढे को गाडि भोलि आउने अर्को गोरु ले नचढ्ने होला नि ?,1,youtube,Shouldn't we have taken another cow that came by tomorrow to ride the train ?
yt_329,सुशिल सर तपाइ को सैली सारै मन पर्छ होइन यो पाठक भन्ने को बोलि के हो ।,1,youtube,Sushil Sir Tapai likes Sally Sarai not what he calls the reader.
